dataset,image,scale,method,degradation,lr_source_file,metric_border_pixels,dimension_policy,ssim_protocol,nedi_window_size,nedi_edge_threshold,nedi_scale_strategy,nedi_native_passes,nedi_edge_pixel_count,nedi_pixel_count,nedi_bilinear_fallback_count,nedi_numerical_fallback_count,nedi_dimension_adjustment,nedi_native_width,nedi_native_height,nedi_sampling_grid,psnr_y,ssim_y,psnr_rgb,ssim_rgb,latency_mean_ms,latency_median_ms,latency_std_ms,latency_min_ms,latency_max_ms,warmup_runs,timed_runs,hr_width,hr_height,lr_width,lr_height,generated_at_utc,python_version,numpy_version,pillow_version,skimage_version,operating_system,processor,compute_instance,execution_mode,worker_count
Urban100,img_022.png,x3,nedi,prepared_bicubic_lr,img_022.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,111753,110282,120350,0,True,682,452,even_insertion_2x_half_pixel_aligned,25.64478547000771,0.7289951936760932,24.297592284705477,0.706716095373965,14659.6883212,14653.357035,122.87600888599731,14523.776453,14845.390341,3,10,1024,680,341,226,2026-08-31T18:00:43.319129+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_023.png,x3,nedi,prepared_bicubic_lr,img_023.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,193021,190027,158135,0,True,682,682,even_insertion_2x_half_pixel_aligned,28.658976890675163,0.8793774312916344,27.01161883473979,0.8618593844595068,23483.8678123,23452.907423999997,257.8558008606433,23090.051063,23912.052178,3,10,1024,1024,341,341,2026-08-31T18:02:53.295429+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_024.png,x3,nedi,prepared_bicubic_lr,img_024.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,170831,167282,57218,0,True,682,440,even_insertion_2x_half_pixel_aligned,19.38033181661638,0.577846287815874,18.041999013047306,0.5621743587546623,16268.8589576,16189.413263999999,220.6805710836744,15931.35911,16775.547385,3,10,1024,660,341,220,2026-08-31T18:04:14.923924+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_025.png,x3,nedi,prepared_bicubic_lr,img_025.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,117820,114774,135276,0,True,682,490,even_insertion_2x_half_pixel_aligned,28.024443723399706,0.8584200382584884,26.649740348455467,0.8322167187730187,16213.460156000001,16169.2824445,212.2012581660245,15922.733783,16611.422755,3,10,1024,736,341,245,2026-08-31T18:04:31.355759+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_026.png,x3,nedi,prepared_bicubic_lr,img_026.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,86737,84769,176523,0,True,682,512,even_insertion_2x_half_pixel_aligned,26.551637288067514,0.6648359149893224,25.140347812371083,0.6133556438952367,15886.7677575,15918.257819499999,281.4985739788031,15150.464075,16179.622042,3,10,1024,768,341,256,2026-08-31T18:06:01.437869+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_027.png,x3,nedi,prepared_bicubic_lr,img_027.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,146390,144165,138589,0,True,682,554,even_insertion_2x_half_pixel_aligned,27.379470801800704,0.7681522946673048,26.12395289568348,0.7450419829141187,18564.5880924,18581.931692500002,415.43385466961166,17951.494888,19170.602455,3,10,1024,832,341,277,2026-08-31T18:06:57.021510+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_028.png,x3,nedi,prepared_bicubic_lr,img_028.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,82722,81764,148868,0,True,682,452,even_insertion_2x_half_pixel_aligned,29.554029585335705,0.8488071539327895,28.232108273458966,0.8304756357736264,13924.2281096,13903.0198615,279.12718296168697,13561.369278,14542.918721,3,10,1024,680,341,226,2026-08-31T18:07:17.873099+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_029.png,x3,nedi,prepared_bicubic_lr,img_029.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,115589,113724,115886,0,True,682,450,even_insertion_2x_half_pixel_aligned,23.938200797082303,0.7705143397851442,22.61947403109584,0.7454907273116648,14804.9647877,14739.1605255,251.4908506452862,14336.376186,15217.175835,3,10,1024,676,341,225,2026-08-31T18:07:45.686700+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_030.png,x3,nedi,prepared_bicubic_lr,img_030.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,174778,172054,58578,0,True,452,682,even_insertion_2x_half_pixel_aligned,22.902796394538996,0.721404731454001,21.220587462988316,0.6915248589223482,16677.7505276,16665.9967265,152.32797580724906,16389.826925,16938.560175,3,10,680,1024,226,341,2026-08-31T18:09:37.674864+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_031.png,x3,nedi,prepared_bicubic_lr,img_031.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,131098,128876,101756,0,True,682,452,even_insertion_2x_half_pixel_aligned,23.62130139814886,0.7473125826028904,22.195706746913032,0.7217511949460294,15592.1384952,15657.274225,120.15323695101864,15374.920539,15746.165096,3,10,1024,680,341,226,2026-08-31T18:10:19.756342+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_032.png,x3,nedi,prepared_bicubic_lr,img_032.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,93852,92042,138590,0,True,682,452,even_insertion_2x_half_pixel_aligned,27.27785665664498,0.8078043074423424,25.811230189797726,0.7859891897583188,14584.6257768,14606.673583,133.40478558170435,14336.717664,14843.314308,3,10,1024,680,341,226,2026-08-31T18:10:28.232587+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_033.png,x3,nedi,prepared_bicubic_lr,img_033.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,99546,98136,132496,0,True,682,452,even_insertion_2x_half_pixel_aligned,25.00635506031937,0.7192586225071372,23.460498553730325,0.6912015008520558,14744.507839,14718.2778635,70.34681480205563,14678.837856,14933.031678,3,10,1024,680,341,226,2026-08-31T18:10:58.299570+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_034.png,x3,nedi,prepared_bicubic_lr,img_034.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,169987,166851,63781,0,True,682,452,even_insertion_2x_half_pixel_aligned,22.235268061644465,0.541108076514298,20.463441526740162,0.5359436563600428,16688.8292162,16734.1832725,179.03986926029154,16367.221054,17022.848415,3,10,1024,680,341,226,2026-08-31T18:13:15.598090+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_035.png,x3,nedi,prepared_bicubic_lr,img_035.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,125257,123361,110337,0,True,682,458,even_insertion_2x_half_pixel_aligned,26.136260340094314,0.7942202408282029,24.74498287591887,0.7718832913396318,15758.1915442,15809.284229500001,199.28925855212034,15371.486512,16013.356503,3,10,1024,688,341,229,2026-08-31T18:13:45.188195+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_036.png,x3,nedi,prepared_bicubic_lr,img_036.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,115289,113754,124032,0,True,466,682,even_insertion_2x_half_pixel_aligned,26.79471513069053,0.8452891197995573,25.472793818813795,0.8310963378607844,15862.350497,15845.032444,313.70511945139225,15386.497288,16461.060788,3,10,700,1024,233,341,2026-08-31T18:13:54.071477+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_037.png,x3,nedi,prepared_bicubic_lr,img_037.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,174732,170891,80181,0,True,492,682,even_insertion_2x_half_pixel_aligned,25.317274506480757,0.7712537589583975,23.959110057427495,0.7440938752761284,18001.978595200002,17864.489773,337.0947635346196,17699.43764,18861.29589,3,10,740,1024,246,341,2026-08-31T18:14:53.455708+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_038.png,x3,nedi,prepared_bicubic_lr,img_038.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,165947,162536,98756,0,True,512,682,even_insertion_2x_half_pixel_aligned,25.72363754908472,0.6194329112844255,24.386537999854426,0.5749672559733363,17972.539732,17937.455144,274.14464260996647,17512.836294,18447.894929,3,10,768,1024,256,341,2026-08-31T18:17:11.400990+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_039.png,x3,nedi,prepared_bicubic_lr,img_039.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,154415,152744,108548,0,True,512,682,even_insertion_2x_half_pixel_aligned,21.703376693866794,0.6490487199966078,20.381640892574996,0.6335362391547165,17594.005850499998,17525.688101,257.4982789326538,17170.335249,18136.779097,3,10,768,1024,256,341,2026-08-31T18:17:35.924096+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_040.png,x3,nedi,prepared_bicubic_lr,img_040.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,124940,122180,73704,0,True,682,384,even_insertion_2x_half_pixel_aligned,21.66028818551475,0.8236307582915897,20.350862048804586,0.8088052310884231,13381.4856644,13417.8485645,162.63958274262524,13115.112846,13687.49188,3,10,1024,576,341,192,2026-08-31T18:16:49.144901+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_041.png,x3,nedi,prepared_bicubic_lr,img_041.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,155163,152089,78543,0,True,682,452,even_insertion_2x_half_pixel_aligned,22.381548708384894,0.7598714269801883,20.943902540214538,0.7441111380363189,15752.8771555,15906.938516999999,281.0401203821118,15118.105264,16033.650246,3,10,1024,680,341,226,2026-08-31T18:18:20.045863+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_042.png,x3,nedi,prepared_bicubic_lr,img_042.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,129532,126933,103699,0,True,682,452,even_insertion_2x_half_pixel_aligned,26.830435556492397,0.8476973027414768,25.508514244615657,0.836539742685325,14731.9808224,14712.057391,167.9145398563296,14527.74557,15132.322827,3,10,1024,680,341,226,2026-08-31T18:20:02.497445+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_043.png,x3,nedi,prepared_bicubic_lr,img_043.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,114216,111879,116709,0,True,682,448,even_insertion_2x_half_pixel_aligned,24.180707896845743,0.8561873327104486,22.90453764027467,0.8214212366911718,14146.4295491,14100.186888,209.30769674476153,13881.893675,14490.747765,3,10,1024,672,341,224,2026-08-31T18:20:16.370890+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_044.png,x3,nedi,prepared_bicubic_lr,img_044.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,155580,152125,78507,0,True,682,452,even_insertion_2x_half_pixel_aligned,29.36545324176098,0.8204324315626094,27.521451206325224,0.7884399709057194,15285.5086395,15198.4102955,179.8586831450529,15096.624496,15656.132316,3,10,1024,680,341,226,2026-08-31T18:20:55.629469+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_045.png,x3,nedi,prepared_bicubic_lr,img_045.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,236181,231956,29336,0,True,682,512,even_insertion_2x_half_pixel_aligned,23.33111932422778,0.7043419636167301,22.009198012351042,0.6913974839464946,19042.5788578,19051.482592,183.1278373286563,18741.485824,19346.844754,3,10,1024,768,341,256,2026-08-31T18:22:27.481705+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_046.png,x3,nedi,prepared_bicubic_lr,img_046.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,108119,106849,127871,0,True,460,682,even_insertion_2x_half_pixel_aligned,23.379049058884597,0.7292611538574736,22.000405638209315,0.7241423213387463,14747.5367446,14743.94477,341.6949574992664,14163.869032,15370.242699,3,10,692,1024,230,341,2026-08-31T18:23:13.460525+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_047.png,x3,nedi,prepared_bicubic_lr,img_047.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,120989,118649,90521,0,True,682,410,even_insertion_2x_half_pixel_aligned,21.11890226111921,0.7087315703976147,19.63910395202031,0.6963924465208521,13612.865968,13531.221387000001,257.1760243377649,13289.407469,13982.985621,3,10,1024,616,341,205,2026-08-31T18:23:12.657223+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_048.png,x3,nedi,prepared_bicubic_lr,img_048.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,118458,117430,115246,0,True,456,682,even_insertion_2x_half_pixel_aligned,19.18764419382519,0.7391362001188687,17.896864227266207,0.7263432862900546,14955.6771209,14947.5252345,229.29593663352767,14506.124669,15355.95941,3,10,684,1024,228,341,2026-08-31T18:24:09.612543+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_049.png,x3,nedi,prepared_bicubic_lr,img_049.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,180520,177312,53320,0,True,682,452,even_insertion_2x_half_pixel_aligned,21.633782567461743,0.6739025044395384,20.15351750038831,0.6469974611474409,16742.5756438,16712.038875,229.37679864272658,16332.520059,17105.350879,3,10,1024,680,341,226,2026-08-31T18:26:06.006897+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_050.png,x3,nedi,prepared_bicubic_lr,img_050.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,130436,128160,102472,0,True,452,682,even_insertion_2x_half_pixel_aligned,24.45385552186226,0.7214638749383415,23.048218750963947,0.7029926588770352,15195.6366749,15148.2428625,234.94460287056418,14871.008856,15638.104176,3,10,680,1024,226,341,2026-08-31T18:26:30.411985+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_051.png,x3,nedi,prepared_bicubic_lr,img_051.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,149248,146352,84280,0,True,682,452,even_insertion_2x_half_pixel_aligned,26.295833300980345,0.8080844013480367,24.798578460024252,0.7863743892745355,15920.6352752,15974.83594,259.4713072294576,15410.93635,16341.159986,3,10,1024,680,341,226,2026-08-31T18:26:40.526885+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_052.png,x3,nedi,prepared_bicubic_lr,img_052.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,120444,118418,112214,0,True,682,452,even_insertion_2x_half_pixel_aligned,25.220801876569432,0.80783639364858,23.863457763855642,0.7898500412250536,15095.5088282,14997.8129405,206.55067427776464,14866.144413,15522.156339,3,10,1024,680,341,226,2026-08-31T18:27:25.960884+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_053.png,x3,nedi,prepared_bicubic_lr,img_053.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,176474,173709,48747,0,True,682,436,even_insertion_2x_half_pixel_aligned,21.105937592779767,0.664229942315033,19.77423713292175,0.648968735542191,15854.5996246,15893.527926,318.2629116822545,15191.4316,16204.102174,3,10,1024,656,341,218,2026-08-31T18:29:33.133570+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_054.png,x3,nedi,prepared_bicubic_lr,img_054.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,161111,158763,71869,0,True,682,452,even_insertion_2x_half_pixel_aligned,20.75008466942259,0.5995807057205104,19.24697407839051,0.5800967346316026,15713.0900342,15670.993416,275.24343445413143,15347.380456,16115.636507,3,10,1024,680,341,226,2026-08-31T18:29:56.576740+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_055.png,x3,nedi,prepared_bicubic_lr,img_055.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,128930,126563,134729,0,True,682,512,even_insertion_2x_half_pixel_aligned,27.262439218410016,0.8626700848104326,25.48597306544552,0.8286027292855694,16582.5245115,16599.936179,172.97641330003424,16264.425078,16941.704563,3,10,1024,768,341,256,2026-08-31T18:30:17.539937+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
Urban100,img_056.png,x3,nedi,prepared_bicubic_lr,img_056.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,198930,195746,65546,0,True,682,512,even_insertion_2x_half_pixel_aligned,23.383339859623263,0.7106397515371244,22.04060500334499,0.6909197651980895,18282.2116805,18316.175557000002,217.70849802415756,17954.220961,18644.500662,3,10,1024,768,341,256,2026-08-31T18:31:26.005997+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
